time;SPEED;SPEED_filter
18.57;-4.9999999999992895;-2.9999999999998934
18.580000000000002;-5.000000000001066;-3.5
18.59;-4.999999999998934;-3.9999999999998934
18.6;-2.5000000000007105;-4.2499999999999645
18.61;-4.9999999999992895;-4.749999999999893
18.62;-2.5000000000003553;-4.999999999999929
18.63;0.0;-4.749999999999893
18.64;-2.499999999999467;-3.9999999999999822
18.650000000000002;-2.5000000000007105;-3.499999999999911
18.66;-2.499999999999467;-3.249999999999929
18.67;-5.000000000001066;-3.2500000000001066
18.68;-4.9999999999992895;-3.249999999999929
18.69;-5.000000000001066;-3.250000000000142
18.7;-7.4999999999987566;-3.7499999999999467
18.71;-5.000000000001066;-3.7500000000001243
18.72;-7.4999999999987566;-4.2499999999999645
18.73;-7.4999999999987566;-4.99999999999984
18.740000000000002;-10.000000000002132;-5.750000000000107
18.75;-12.499999999998046;-6.749999999999841
18.76;-10.000000000001776;-7.500000000000071
18.77;-14.999999999997868;-8.49999999999975
18.78;-12.500000000002487;-9.250000000000071
18.79;-14.999999999997513;-10.249999999999716
18.8;-17.500000000003553;-11.250000000000195
18.81;-19.999999999996803;-12.749999999999769
18.82;-17.499999999997335;-13.749999999999627
18.830000000000002;-17.500000000003553;-14.750000000000105
18.84;-19.999999999996803;-15.749999999999574
18.85;-20.000000000003908;-16.50000000000016
18.86;-19.999999999996803;-17.499999999999666
18.87;-20.000000000003908;-18.000000000000266
18.88;-24.999999999996092;-19.249999999999623
18.89;-24.999999999996092;-20.249999999999485
18.900000000000002;-25.000000000004974;-20.999999999999627
18.91;-22.499999999996625;-21.24999999999961
18.92;-20.000000000003908;-21.500000000000266
18.93;-22.499999999996625;-21.999999999999574
18.94;-22.500000000004263;-22.25000000000032
18.95;-22.499999999996625;-22.49999999999959
18.96;-27.50000000000533;-23.250000000000444
18.97;-24.999999999996092;-23.749999999999662
18.98;-27.499999999995914;-23.99999999999964
18.990000000000002;-25.000000000004974;-24.000000000000533
19.0;-22.499999999996625;-23.749999999999698
19.01;-25.000000000004974;-24.000000000000533
19.02;-22.49999999999627;-24.249999999999766
19.03;-27.500000000005684;-24.750000000000675
19.04;-24.999999999996092;-24.999999999999858
19.05;-27.50000000000533;-25.50000000000073
19.06;-27.49999999999556;-25.49999999999975
19.07;-24.999999999996092;-25.49999999999975
19.080000000000002;-25.000000000004974;-25.250000000000657
19.09;-24.999999999996092;-25.249999999999766
19.1;-25.00000000000515;-25.500000000000618
19.11;-24.999999999996092;-25.499999999999734
19.12;-25.000000000004974;-25.750000000000604
19.13;-27.499999999995737;-25.749999999999613
19.14;-27.49999999999556;-25.999999999999556
19.150000000000002;-27.500000000005507;-25.999999999999574
19.16;-24.999999999996092;-25.749999999999623
19.17;-25.000000000004974;-25.75000000000051
19.18;-24.999999999996092;-25.749999999999623
19.19;-22.50000000000444;-25.500000000000462
19.2;-29.99999999999538;-25.99999999999949
19.21;-27.500000000005507;-26.250000000000426
19.22;-27.499999999995737;-26.4999999999995
19.23;-27.49999999999556;-26.49999999999948
19.240000000000002;-25.000000000004974;-26.250000000000426
19.25;-24.999999999996092;-25.99999999999948
19.26;-25.000000000004974;-26.000000000000377
19.27;-27.499999999995737;-26.24999999999945
19.28;-27.500000000005507;-26.50000000000039
19.29;-29.99999999999538;-27.24999999999948
19.3;-25.000000000004974;-26.750000000000444
19.31;-24.999999999996092;-26.4999999999995
19.32;-24.999999999996092;-26.249999999999538
19.330000000000002;-25.000000000004974;-26.000000000000476
19.34;-24.999999999996092;-25.99999999999959
19.35;-25.000000000004974;-26.000000000000476
19.36;-29.999999999995204;-26.499999999999506
19.37;-25.000000000004974;-26.250000000000426
19.38;-24.999999999996092;-25.99999999999948
19.39;-24.999999999996092;-25.499999999999552
19.400000000000002;-27.500000000005507;-25.74999999999961
19.41;-24.999999999996092;-25.74999999999961
19.42;-25.000000000004974;-25.7500000000005
19.43;-27.499999999995737;-25.999999999999574
19.44;-27.500000000005507;-26.25000000000052
19.45;-24.999999999996092;-26.249999999999623
19.46;-27.500000000005418;-26.000000000000647
